content,small_content,地点,类别,人数,+？
"""2020年1月25日9：00-17：00，海南省新型冠状病毒感染的肺炎新增确诊病例2例，无重症病例、死亡病例和出院病例。确诊病例中，三亚市1例、陵水县1例。
",海南省新型冠状病毒感染的肺炎新增确诊病例2例,海南省,确诊,2例,新增
"""2020年1月25日9：00-17：00，海南省新型冠状病毒感染的肺炎新增确诊病例2例，无重症病例、死亡病例和出院病例。确诊病例中，三亚市1例、陵水县1例。
",三亚市1例,三亚市,确诊,1例,新增
"""2020年1月25日9：00-17：00，海南省新型冠状病毒感染的肺炎新增确诊病例2例，无重症病例、死亡病例和出院病例。确诊病例中，三亚市1例、陵水县1例。
",陵水县1例,三亚市,确诊,1例,新增
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",海南省累计报告新型冠状病毒感染的肺炎确诊病例19例,海南省,确诊,19例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",海口市3例,海口市,确诊,3例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",三亚市6例,三亚市,确诊,6例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",儋州市3例,儋州市,确诊,3例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",万宁市5例,万宁市,确诊,5例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",临高县1例,临高县,确诊,1例,累计
"截至1月25日17：00，海南省累计报告新型冠状病毒感染的肺炎确诊病例19例，无重症病例、死亡病例和出院病例。确诊病例中，海口市3例、三亚市6例、儋州市3例、万宁市5例、临高县1例、陵水县1例。""
",陵水县1例,临高县,确诊,1例,累计
"截至25日17时北京市新增的5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。这5名新增患者为3男2女，年龄在36岁-45岁之间，其中3人有湖北接触史，2人有其他省份接触史。这是北京首次报告确诊无湖北接触史的患者。（央视记者 牟媞媞）
",截至25日17时北京市新增的5例新型冠状病毒感染的肺炎病例,北京,确诊,5例,新增
"截至25日17时北京市新增的5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。这5名新增患者为3男2女，年龄在36岁-45岁之间，其中3人有湖北接触史，2人有其他省份接触史。这是北京首次报告确诊无湖北接触史的患者。（央视记者 牟媞媞）
",其中3人有湖北接触史,北京,确诊,3人,新增
"截至25日17时北京市新增的5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。这5名新增患者为3男2女，年龄在36岁-45岁之间，其中3人有湖北接触史，2人有其他省份接触史。这是北京首次报告确诊无湖北接触史的患者。（央视记者 牟媞媞）
",2人有其他省份接触史,湖北,确诊,2人,新增
"2020年1月25日，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例，新增重症病例1例（昆明）。新增确诊病例中：曲靖市、玉溪市、红河州、大理州为报告首例确诊病例，丽江市新增确诊病例1例、昆明市新增确诊病例1例，均已转入定点医院治疗，目前病情稳定。
",云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例,云南省,确诊,6例,新增
"2020年1月25日，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例，新增重症病例1例（昆明）。新增确诊病例中：曲靖市、玉溪市、红河州、大理州为报告首例确诊病例，丽江市新增确诊病例1例、昆明市新增确诊病例1例，均已转入定点医院治疗，目前病情稳定。
",新增重症病例1例,云南省,重症,1例,新增
"2020年1月25日，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例，新增重症病例1例（昆明）。新增确诊病例中：曲靖市、玉溪市、红河州、大理州为报告首例确诊病例，丽江市新增确诊病例1例、昆明市新增确诊病例1例，均已转入定点医院治疗，目前病情稳定。
",丽江市新增确诊病例1例,丽江市,确诊,1例,新增
"2020年1月25日，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例6例，新增重症病例1例（昆明）。新增确诊病例中：曲靖市、玉溪市、红河州、大理州为报告首例确诊病例，丽江市新增确诊病例1例、昆明市新增确诊病例1例，均已转入定点医院治疗，目前病情稳定。
",昆明市新增确诊病例1例,昆明市,确诊,1例,新增
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",北京市新增5例新型冠状病毒感染的肺炎病例,北京,确诊,5例,新增
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",目前在院治疗39人,北京,在院治疗,39人,新增
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",北京市累计确诊病例41例,北京,确诊,41例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",其中西城区4例,西城区,确诊,4例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",朝阳区6例,朝阳区,确诊,6例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",海淀区8例,海淀区,确诊,8例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",丰台区2例,丰台区,确诊,2例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",石景山区1例,石景山区,确诊,1例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",通州区3例,通州区,确诊,3例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",顺义区1例,顺义区,确诊,1例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",大兴区2例,大兴区,确诊,2例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",昌平区3例,昌平区,确诊,3例,累计
"截至25日17时，北京市新增5例新型冠状病毒感染的肺炎病例，均已送至定点医疗机构进行救治。目前在院治疗39人。截至25日17时，北京市累计确诊病例41例，其中西城区4例、朝阳区6例、海淀区8例、丰台区2例、石景山区1例、通州区3例、顺义区1例、大兴区2例、昌平区3例，外地来京人员11例。
",外地来京人员11例,外地,确诊,11例,累计
"""2020年1月25日10时至17时30分，辽宁大连新增1例输入性新型冠状病毒感染的肺炎确诊病例，该病例属轻症病例。
",辽宁大连新增1例输入性新型冠状病毒感染的肺炎确诊病例,大连,确诊,1例,新增
"截至2020年1月25日17时30分，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例16例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、铁岭市2例、朝阳市2例、葫芦岛市2例。目前16名患者均在定点医疗机构隔离治疗，病情稳定。（总台央视记者 李承泽）""
",辽宁省累计报告新型冠状病毒感染的肺炎确诊病例16例,辽宁省,确诊,16例,累计
